glyph_hash|font_name|GlyphName|unicode_hex|AGL_name
c37db0108a05a3a59f6da877436d910a|CKCBKH+Arial.tu.n.0846.625|G69|0045|E
c37e0c67834cd26a238ce04b9c3d3055|ENBMOO+Arial.tu.n.0317.5|.notdef|FFFD|notdef
c37f7bf9fe4c1871d56b69f5322d6705|AFMKEN+Arial.tu.n.050|G250|00fa|uacute
c37ff40340349b96db080cde8c50f434|BGBMFE+Courier.New033.313|G51|0033|three
c383a539ef80acd2f7798dbb9da1e723|BGFDKC+Arial.tu.n..kurz.va025|G52|0034|four
c384f7b181767f67d0f24b307a497c8c|AHALEA+HelveticaInseratTTEE062.5|G88|0058|X
c3869d4b31e0023d617bedf366175cf8|APNJNF+Courier.New035.438|G99|0063|c
c386a62b6c5577fff5c1c8ebc29bca9e|ACOAOP+Arial.kurz.va029.188|G98|0062|b
c3878cf44117d15f7dc593c20ded997e|ADHEFB+Arial.tu.n.0166.625|G52|0034|four
c387c8d76266185a9f75372ae55f80ec|AHEKPO+Arial.tu.n.035|G54|0036|six
c3893dfbeb9e53f0a3c02f6ecc490712|BKAEHM+Arial.tu.n.031.25|G98|0062|b
c3911ca7e7a9f814eebc8999b8a72271|APMDPE+Arial.tu.n.026.25|G100|0064|d
c391939164dcb3e914f3b1f7b6794dbb|AKIHME+Arial.tu.n.0100|G74|004a|J
c391b992fff4b4f08194cea0d51bf9b6|AJFICH+Arial035.813|G138|0160|Scaron
c391f42857d26932f6403b6e21b30e37|BBDMDB+Arial.tu.n..kurz.va075|G244|00f4|ocircumflex
c3a27ea23ff6f8f3510fe5eaa32a9e4d|BKEDGC+Arial033.75|G79|004f|O
c3a6c84364011c8f5517dc90e02542e9|AGMKDO+Arial.tu.n..kurz.va066.625|G117|0075|u
c3aa1baaf370332843fa239ef7378449|BDENJF+Arial.kurz.va028.313|G97|0061|a
c3aa2f63b5760a01df519bb64efb8ef3|BFHIDF+Arial023.313|G65|0041|A
c3abd23dc2f7edf0480d630fc44c8ad6|DLBCCG+Arial035.438|G233|00e9|eacute
c3ae8b6a4acd4867e6061ab96c038e76|ABMNDG+Arial.tu.n..kurz.va058.313|G109|006d|m
c3b2ee78b4377fdb84102e666e37118e|BKEDGC+Arial033.75|G83|0053|S
c3b874698d2732801ffee38f7485215e|DLEHGO+Symbolb035.438|G64|2245|congruent
c3bd41824ad5d428c27d3d62a8641eb0|BINOLK+Arial.tu.n.034.563|G45|002d|hyphen
c3bffa76785416069777e38723929fee|COAFON+Arial0282.188|G49|0031|one
c3c15a661366084e67526676d6fa9468|AJFIDI+Arial.kurz.va035.813|G86|0056|V
c3c47d7591553196b354f0bf4464bc40|ALHADC+Arial0317.375|G60|0059|Y
c3cb2fe6d3b4b6c99bba4f3cf68e4450|AFGILG+SwitzerlandCondensed.Bold097.25|G77|004d|M
c3d1ff2bfa49e5ff326885d58bacebff|ALMHFC+Arial.tu.n.0399.688|G249|016f|uring
c3d3dd5c738767bfb4722dd67a896874|AFKNEB+Arial.tu.n.034.563|G63|003f|question
c3d67cd62054040ded05d8bc1d0a274f|BEGHGB+Arial0282.188|G239|010f|dcaron
c3d842194cbc01398bdc22b682ec4d56|AJEEPF+Arial.tu.n.0635|G116|0074|t
c3d8b57f16f935261fb028fb6806723e|COKFMG+Arial0316.125|G36|0041|A
c3d8be88436c51e5cc9bc62aae4d7bad|AMNNDH+Arial.tu.n.0446.75|G90|005a|Z
c3d991076fa99b550187746bc66ebc7d|AFLPGL+Arial025|G44|002c|comma
c3dd0c263d3e2fc8b282248da578cc2f|AJECOP+Arial.kurz.va0299.875|G106|006a|j
c3df2859ee14cd77072a2f0158c9b968|CGHMKE+Arial.tu.n..kurz.va039.563|G110|006e|n
c3e06beb8678d3a66ff7783df0f2314e|AJENOE+Arial.tu.n.0162.438|G82|0052|R
c3e09441a137960bd34f761d4822732a|CNLOLB+Arial.tu.n.034.563|G114|0072|r
c3e1beaf379d951a9dc73cfcab8b2981|AMLBOF+Arial.tu.n.0108.313|G233|00e9|eacute
c3e35f019ee27400b3e6f3688fbe3420|BILNPP+Arial.kurz.va070.813|G132|201e|quotedblbase
c3e47b6a0124e9d023af001b5b0714ef|CNLJAG+Arial.kurz.va033.313|G141|0164|Tcaron
c3e6d451143bbce8814d1bfec426fb23|ADOLHH+Arial.kurz.va066.688|G133|2026|ellipsis
c3e9b043ca49fe1ffabbd6df26f8b61f|AKFFLJ+Arial.tu.n.0199.875|G108|006c|l
c3ea5f0e6f3e7f8c8589b1d6a9c64f56|AEJDBP+Arial075|G145|2018|quoteleft
c3eaca704d9658099a4be614b46f49a4|AMLHPE+Arial0352.75|G237|00ed|iacute
c3ec89f34ac528069cc573c04188b28b|AEJNHA+HelveticaInseratTTEE0133.313|G68|0044|D
c3f03ffe1d928f166a56cd663b371dd6|AINGOK+Arial033.313|G67|0043|C
c3f535fea155e6228df6c751039fc647|DLBGBG+Arial041.688|G107|006b|k
c3f6defcd1946869721b8131ac9869a7|CGPCKE+Arial.kurz.va067.5|G119|0077|w
c3fa94e1d096d084b55993b1efda7cc7|CLLKCH+Arial039.563|G68|0044|D
c3fc6726763b0c08ad2fc8ff4002091c|AJEHMJ+Arial.tu.n.0917.188|G237|00ed|iacute
c3fe59ba7b2170323929390445059d64|AEIDMH+Arial.tu.n.075|G103|0067|g
c3fea89faed7cc87887b4edbda7645ea|AJKBCA+Arial.Narrow033.313|G107|006b|k
c4001a5685cb7784cba47f0b2df04af5|AOFIBD+Arial.tu.n.0154.125|G111|006f|o
c400abec3147c834fab8c49b9def83c3|COAFON+Arial0282.188|G42|002a|asterisk
c401ab901eedb3d3fad44b462a203ba0|BGBDNG+Arial037.5|G57|0039|nine
c40e42419da892970b38d5966350d05a|DLAHMP+Arial.tu.n..kurz.va037.063|G236|011b|ecaron
c410a9f558950fbdbf895832e4452ff0|BECNLO+Arial053.313|G82|0052|R
c4110be612ae52b411d7f99f0a8988c7|BDENPK+Arial0314.25|G87|0074|t
c4114f113872d85b9781bfcddec733bf|AKGBJA+Arial.tu.n..kurz.va0670.25|G75|004b|K
c413a3bd63364e98d4ad596eb5f7c0d7|CMHLLG+Arial.tu.n.0141.625|G112|0070|p
c4167eb1fc08fd2cfeb14f3729d16caa|FCNHLI+Arial.tu.n.079.188|G44|002c|comma
c41805b5021a4ecf1890c1be9650d9bb|AMFNBN+Arial.tu.n.022.938|.notdef|FFFD|notdef
c41cd39df86ba1140a1090b6b7df7b53|ADFGNB+Arial.tu.n.0316.625|G84|0054|T
c41d6faec97e71b4837727b49cee4102|ALMCAL+Arial.tu.n.0270.75|G115|0073|s
c41e9948e6760436811fb0e5563b2ac9|DPDABA+Arial.tu.n..kurz.va036.688|G112|0070|p
c41eb22ec2c19320ef758a216fc839fe|AJIMLL+Arial.tu.n.052.5|G90|005a|Z
c422c9afdd4f9454a3c444286462f3a9|ADHDHM+Arial.tu.n.0216.625|G121|0079|y
c4248d56bf1cc2f1a6f1d7a723556fe8|BOACDM+Arial.tu.n.035.813|G104|0068|h
c424f7a05862c5ca4ce5ab0abbe63535|CMNIII+Arial021.688|G106|006a|j
c428146a2912a8653f1fad6fdae6992b|AMKFGH+Arial.tu.n.083.313|G44|002c|comma
c4284b2994dffe30afd66d3866f06f87|DLBGBG+Arial041.688|G112|0070|p
c42d98c9b2b86f9a2f6c1c219075ceba|DNAAKC+Arial.kurz.va036.25|G242|0148|ncaron
c43211d65b3b03d57ddc768e9dce54c6|ADEIOM+Courier.New.tu.n.025|G108|006c|l
c432d7bc97484700d3fc5d4107469081|BKEDGC+Arial033.75|G52|0034|four
c4333ba1424c41c8deffe5c478ab07ff|DLBCCG+Arial035.438|G59|003b|semicolon
c4334f99cf9d65c39607dcfe0064a1eb|AKIHNF+Arial075|G180|00b4|acute
c433e8d7b34009ae097f36eab2368ec1|CJMBME+Arial033.313|G232|010d|ccaron
c4346c0e38d4ce9c50435b902f9a4679|AFHBKC+Arial.tu.n.0211.625|G47|002f|slash
c4348b136c9dd6cd0b772b55a9fc2d5e|AHBLCH+Arial034.188|G84|0054|T
c437db32294c217ce6b70a6b8e181867|BABBIG+Arial034.188|G113|0071|q
c4385b5fb8c599627d3b01a637e48a4f|CGJDGN+Arial.tu.n.021.688|G101|0065|e
c4387d6cde248a6ee59e236571b573b3|ALEKEA+Times.New.Roman036.25|G50|0032|two
c43b447c80dc33efeb40f81e9fb8f0fe|AMLLEC+Arial053.313|G100|0064|d
c43b845b11dfe8786bd42e38b5662548|ALEKEI+Lucida.Console037.5|G89|0059|Y
c43eb8bef528b03f8696eb48a8eb0d7d|AFOOIB+Arial.tu.n.016.688|G112|0070|p
c442e5a5b39250732d57f21a817dc5fa|AJFICH+Arial035.813|G97|0061|a
c445071cd6a8fffa52d2574042e8c7da|BKBMGJ+Symbolib037.5|G87|03a9|
c44b0bda7a472b1703eb0325508410d2|DLFOAC+Arial037.063|G242|0148|ncaron
c44b3808a1228b4630b21aa02aa4a76e|AOKJAA+Lucida.Console0266.688|G233|00e9|eacute
c44c4099ad1c4b963ff4e0a78fe10f64|AEDGLE+Arial.kurz.va050|G98|0062|b
c450c547de281c8ab89abf2952691174|AEAAJB+Arial026.688|G41|0029|parenright
c4518565e0448624bf0ced4ef9994655|APAMIJ+Arial.tu.n.036.25|G56|0038|eight
c45196e35d55d0b9d3fc4df2340fa32f|ADKPEE+Arial075|G174|00ae|registered
c451cd1b28507ad470c26d0f42819209|ENAAOD+Arial.kurz.va0317.5|G51|0033|three
c45520c96168a1ef0a7eece8d544a776|ENAAOD+Arial.kurz.va0317.5|G80|0050|P
c45671a148b655c46d734845e8f21a4b|AGAGLC+Arial.tu.n.0116.688|G41|0029|parenright
c45cfb80810d2ddc639bf0a40e06be2f|FPANFN+Arial.Narrow037.5|G53|0035|five
c45e3c9b08ffcf7dc264155f2bfc38f1|CPHPNG+Times.New.Roman050|G107|006b|k
c45f8fccdf97f75c90a2b1502160f5f9|AFGGDM+Arial.tu.n.0166.688|G79|004f|O
c45fc352bf1c5c11f24b9d5372b13f45|ALEKDO+Times.New.Roman.kurz.va036.25|G76|004c|L
c467190e5302289e2b8e60c476d34156|ACKDIP+Arial.tu.n..kurz.va075|G103|0067|g
c46728d561be93557bd8b55e0fdee138|BILIML+Arial.kurz.va075|G117|0075|u
c467af27713130c871e27ad0e6738209|DLAHMP+Arial.tu.n..kurz.va037.063|G43|002b|plus
c469698ac8e50f120d5ef8f546a771bf|AOJNOM+Arial.tu.n.0300|G154|0161|scaron
c46c5384bb6eeea4e618efe765fe866f|ACMBIJ+Arial053.313|G84|0054|T
c46eb144baa1130ed7d48dc4316e1355|BINOMN+Arial020|G90|005a|Z
c46efcc15e210aa706eded36572d0380|CLLKFH+Arial.tu.n.039.563|G232|010d|ccaron
c4705a8ba107ab4d1beda3ac3f6855dc|DEIHBN+Arial.tu.n.0158.313|G82|0052|R
c472033f6dbc88be4703dae7521ebba9|AEJCHN+Arial0133.313|G49|0031|one
c47286eb31449b99dbe56ec9ae446a45|BMCLPC+Arial031.25|G242|0148|ncaron
c472d977fece938daf5241db4e1a7f32|CLNGLM+Arial.tu.n.0149.938|G117|0075|u
c476e896d9813bc2dba62656a06ae600|COCGDC+Courier.New033.313|G80|0050|P
c47834842278799a07532b1bcedd75d5|AOJOBN+Arial0300|G106|006a|j
c479b00f9110cfd2ac23d97372cc4d30|BKEDGC+Arial033.75|G154|0161|scaron
c479eaee0572cb2fad735a2a5094a68f|BINONO+Arial.tu.n.0158.313|G41|0029|parenright
c47a74485c66ac470e7ce4ba8eec2851|AECEFE+Lucida.Console066.688|G104|0068|h
c47bb1a8ca190290d4942320b9ff0bb7|AELOOM+Arial028.313|G57|0039|nine
c47d5a81e1b24ad8644a90053b499576|AOEGJA+Arial.Blackb0125|G117|0075|u
c47ef691522af5ffbf35c71d05c9d1dc|EHFIHF+Arial.tu.n.0187.438|G232|010d|ccaron
c47efd01a212d2dac377d215571d6cf1|ACNGPG+Arial035|G242|0148|ncaron
c4807da96909287d1805493bc8ac3dde|DHCIOI+Arial.kurz.va035.438|G233|00e9|eacute
c4810bc2c60e862d47a5060627fa2321|AHBLCH+Arial034.188|G50|0032|two
c4810becac14c2d57db72cbcca60571e|AJEHCM+Arial.tu.n.0846.625|G72|0048|H
c481cef9069d69558d5da79f87023683|AFLPGL+Arial025|G100|0064|d
c485cdbdc62072d7a5f66adc1473841f|ENAAOD+Arial.kurz.va0317.5|G114|0072|r
c48b520eaf85f04ea879ccc7786f6077|EEDPNN+Arial.kurz.va021.688|G102|0066|f
c48e87e696979fc9c5bfcf370e4de5d2|AOLDEM+Arial.tu.n.0233.313|.notdef|FFFD|notdef
c490d129909a172d66b1811af4141d78|AOKFBH+Arial.tu.n..kurz.va0300|G52|0034|four
c499a025a448a51cef5875fe6fbbec7a|DEKEBP+Arial.tu.n.0166.625|G41|0029|parenright
c4a17558206f23e47f8e3f149f8166f8|DHECIP+Arial037.063|G119|0077|w
c4a46bc48582058c9c712be59382b78a|ADHPID+Times.New.Roman079.563|G11|0028|parenleft
c4a58933f34c98f3623daa8ffef63f17|AEIEGI+Lucida.Consoleb066.688|G76|004c|L
c4a7193f01ffd7a880879104171a5a75|ADHGFB+Arial.tu.n..kurz.va083.313|G181|00b5|mu
c4a766c953916604e880e9729ec88c59|BDGFLE+HelveticaInseratTTEE0141.625|G85|0055|U
c4a8fcea46f88682282f2e90ab9a8d85|BINOLK+Arial.tu.n.034.563|G253|00fd|yacute
c4ac98aca37da0ed8cf5a425a312ce0a|BKGBDN+Arial.tu.n.0104.125|G98|0062|b
c4ad1658b3400c274e4446ec9ad79797|FOMOCB+Arial035.438|G201|00c9|Eacute
c4ad3a2c6ac1fd6858b056719269b0b5|CKCHOI+Arial.tu.n.0352.75|G48|0030|zero
c4aef9a1b62ec383f320681d274e0479|BIOPKB+Arial035.813|G216|0158|Rcaron
c4afa6f99170c3b816160ad7c42e009d|AFGFPM+Arial0111.125|G75|004b|K
c4b2dcd7b7a412151ca067e344e455b6|AKKNND+HelveticaInseratTTEE045.813|G78|004e|N
c4b36181f1f767a88c1873c8dcc5eecd|DLBBKP+Arial.tu.n.041.688|G216|0158|Rcaron
c4b8b5341d706b9baec9e3f2ee4e37bf|CLLKCH+Arial039.563|G79|004f|O
c4bbde82a67084792e7c8a55a92aa65f|FPANFN+Arial.Narrow037.5|G104|0068|h
c4c2e30cba1bde622534453688c83838|ENAAOD+Arial.kurz.va0317.5|G64|0040|at
c4c3696a6a71394b365128a15dfd5091|DHCIOI+Arial.kurz.va035.438|G154|0161|scaron
c4ca3e363d0c6c78cb723362b52cbf28|DLFOAC+Arial037.063|G56|0038|eight
c4cac42312fd3bbd0bff61564dcd5ea2|ANIJIK+Lucida.Consoleb029.188|G59|003b|semicolon
c4cb69fdbb55c8bebc1588b6ab0004c5|BMCLPC+Arial031.25|G138|0160|Scaron
c4cbd9491ffd97c40777850de5d4928a|BLLLGB+Arial.kurz.va038.75|G109|006d|m
c4cc6438894721c9df6c44240a1da388|AOJMMK+Arial0533.313|G56|0038|eight
c4cd3fc69a028a273e3022637a470e03|ACMGIP+Arial054.188|G201|00c9|Eacute
c4cee799b75cad5e9419d69fdff59a29|BBEEEM+Arial.tu.n.037.5|G97|0061|a
c4d7a58c2d60b4880a145151fff5eee0|AIPMJM+Lucida.Console037.5|G108|006c|l
c4d9433d884da023905aa9593835424e|BINOKK+Arial034.563|G218|00da|Uacute
c4d9824a95e43f96a5f405fe4b0a2628|AONBFH+Courier.New037.5|G90|005a|Z
c4e71e5bb24657926532ad7beda0bc15|DHECKP+Arial.kurz.va037.063|G80|0050|P
c4e74450a27340f76905f9132d431ef4|DHFLGN+Arial.tu.n.091.625|G105|0069|i
c4ec69554ae3325f52b58f9ac58bacf3|AGAGMC+Arial.tu.n.0300|G73|0049|I
c4ecda670bff869d83ddcd7e94702e96|ACJFAF+Arial.tu.n..kurz.va039.563|G55|0037|seven
c4efb3cd37a8e3adbb75fb680778b1cd|AJPGFO+Arial.tu.n.039.188|G77|004d|M
c4f121a228b324c7c1b64039ff0110fe|BPBNJE+Arial0282.125|G97|0061|a
c4f1936a4445c3064a19043a7d8cd59f|CJKHJM+Arial045.813|G57|0039|nine
c4f743117d50de5132e317111bdc2bc2|BCGDKF+HelveticaInseratTTEE050|G86|0056|V
c4f7593375597b20e905fab7d23b2456|CLLKFH+Arial.tu.n.039.563|G248|0159|rcaron
c4fa9ec6f09b092e7de49e7b35128801|CAELID+Times.New.Roman037.5|G43|002b|plus
c4fba98fd61404e5867617580fbec1fa|AEAMNK+Arial075|G121|0079|y
c4fe3c6d1a91837e8be53e32567a38df|AJEHMK+Arial.tu.n.0564.438|G237|00ed|iacute
c4ff96206499819eb89e217f0ab50be7|BHADIP+Arial.tu.n..kurz.va037.5|G40|0028|parenleft
c4fff7d213874e7e3612ed2d4c2fefd7|ADKPCD+Arial.tu.n.075|G221|00dd|Yacute
c5008d27d252c3e128dc3cee645c73d5|DHCIOI+Arial.kurz.va035.438|G50|0032|two
c5066b9a15db5ef4c67472acde473cf1|CGJIEA+Arial.kurz.va025|G40|0028|parenleft
c50abe54732c0bbdd911eb47c1e643b4|EMOLOA+Arial.tu.n..kurz.va036.25|G101|0065|e
c5110dfd7559b935db282aac887925b5|BBJNFB+Times.New.Roman053.313|G84|0054|T
c5115e7646c715449f89958971f95e1e|ACNAEL+Lucida.Console035.438|G111|006f|o
c5172d19d572b31fcc4d3375a6fdadcc|EMODLK+Arial.kurz.va033.313|G181|00b5|mu
c5182267a842cb2c1a7f217091009630|AJEEPF+Arial.tu.n.0635|G132|201e|quotedblbase
c51a01cc68b588a13bea1cea6b256415|CKBPMO+Arial.tu.n.0493.875|G80|0050|P
c51c6299922b724ff236284a5c4ae00b|EMPAHP+Arial.tu.n.037.5|G225|00e1|aacute
c51d6cf75452ecbe3abba966be5bd7be|AOJPNE+Arial.kurz.va0300|G115|0073|s
c51e4838a66642e1cc3f7609db617800|AOJNBM+Arial.tu.n..kurz.va0250|G118|0076|v
c5276b116a9cbecf7c1be271810dd216|AGIBHG+Arial.tu.n.031.25|G111|006f|o
c52bfca9978fbbc83bcdbca15d40bacb|DPAEOP+Arial036.25|G81|0051|Q
c52cad0393767094b631a13833bca2c6|DNBOLJ+HelveticaInseratTTEE0125|G70|0046|F
c530ea6bc3c567151e5f7c339a59455d|CPKGNM+Arial.kurz.va033.313|G85|0055|U
c532f1960fcc072d404038dce60aa0cf|BPBNIC+Arial0399.688|G44|002c|comma
c539acfe1cfc920da70fd67825772036|FCNGPI+Arial066.688|G246|00f6|odieresis
c5436a0ffa08dd2a49438e3a1a12df92|AJEDAP+Arial.tu.n.0299.875|G80|0050|P
c544571248311842e290cea600272789|BPEJHB+Arial.tu.n..kurz.va041.688|G236|011b|ecaron
c5449daae94487c3797e3c027d41ae6b|AEAJNG+Arial028.313|G85|0055|U
c544d32bd552ecd273b9dbdcabcc6fe8|AFGCLF+Arial027.063|G66|0042|B
c5462cf6d5418fb3dd4614501f89d531|AGHDPN+Arial0199.875|G63|003f|question
c54a09914d92ead468a0084cb3bd8bee|BGBDFD+Times.New.Roman.tu.n.041.688|G65|0041|A
c54a130b0d01e9145e3c964f4cde17e0|BILLBP+Arial.kurz.va066.688|G74|004a|J
c54f7009d6f0e68342cc4a4fa9e84f84|CJNGCN+Arial.tu.n.0133.313|G78|004e|N
c5509a4e98995c05bcd97a1b81339074|AFGGDM+Arial.tu.n.0166.688|G68|0044|D
c551c80dd86b4798cac29f7d01b80a47|CECBGN+Arial.tu.n.031.688|G71|0047|G
c5535cf2ac4e10e583fd3944805deaf7|FALFPM+Times.New.Roman036.25|G80|0050|P
c553a35458e70e47b4951c10c436f7c3|CJNFON+Arial020.813|G40|0028|parenleft
c55417d59e9865d4eafa5a9a73d5d114|FPANFN+Arial.Narrow037.5|G118|0076|v
c5559188f9fe84fde5d9900f3331f64f|BBEONA+Arial.tu.n.0162.438|G181|00b5|mu
c5587bbd456eab973d4c35d2dedcfbc7|AEDEKO+Consolas.Italic037.5|G115|0073|s
c55c43e9446281094d45ac54b1bd4ed0|BMGDFG+Arial.tu.n.037.063|G86|0056|V
c55d7116c4c1eb2c779e0e59dd1d978e|CNLOLB+Arial.tu.n.034.563|G138|0160|Scaron
c55e3137bfd16e8f7d75fc3a18568da4|BGCJNL+Arial.tu.n.0317.5|G56|0038|eight
c55e56fd5453715981f55a0ded473efd|AEFPAF+Arial.tu.n.070.813|G68|0044|D
c5646a100bc9860dad5bf648f8ccdbe2|AEGOEF+Arial062.5|G157|0165|tcaron
c564b253ee714b344b05f42b18334e94|ADHIHL+Arial043.313|G57|0039|nine
c565f5dc6bd8886b2500e824eef72981|CDGFJF+Arial0258.625|G105|0069|i
c56a1dfc98393e860663a392f7ce927d|BKINJF+Arial.tu.n.0233.313|G105|0069|i
c56aebb565c1cbf0e984d13ad05498b3|BLJMHP+Arial.tu.n..kurz.va037.5|G97|0061|a
c56d388ff0326722a7fc6ca656464517|DJBMDJ+Arial.tu.n.0100|G82|0052|R
c56e16a897fe341c8a5c4d603276801e|BEGJPI+Arial.tu.n.0670.25|G237|00ed|iacute
c572ca088e62f7cc7447b4df36fec521|GOBEDD+Arial035|G38|0026|ampersand
c572fa508beeb4417b19f796ff9c533f|DLFNBG+Arial.kurz.va036.25|G53|0035|five
c575984952c2f3be07012d08e381c3d3|AOKJHA+Arial0193.313|G67|0043|C
c57a6077ad973c252a7157aedb0c2f28|DLAHMP+Arial.tu.n..kurz.va037.063|G58|003a|colon
c57dd18d7d37d94f499f2bc5019c254c|AFGCLF+Arial027.063|G205|00cd|Iacute
c57f36ea70e0c10d39bc5576a2ef63e6|ACMENA+Times.New.Roman.kurz.va037.5|G87|0057|W
c57f92cf8e7e70d5626f680dd19bba21|BKLIDG+Arial.tu.n.0458.625|G46|002e|period
c58156a4a5fefde334793f841830fd81|AGMKDO+Arial.tu.n..kurz.va066.625|G116|0074|t
c582741f81b5bb851022d0f94f04d2db|CNOCNP+Arial.tu.n.0108.313|G111|006f|o
c58781bf7abb3aaa32b77cec662f64e4|AEBEKB+Arial.tu.n.050|G181|00b5|mu
c587aa50762cbfccc1a0f3c03f7265ea|BPHJFE+Wingdings035.438|G240|21e8|
c58a966a9f29b945caf6dbd91ac5995a|AOJNOM+Arial.tu.n.0300|G56|0038|eight
c58b3ce72185481bd50450371eddf69c|BPDMGJ+Arial.Blackb0149.938|G110|006e|n
c58cf38e62d37c81d53940c701deed11|AMLBOF+Arial.tu.n.0108.313|G82|0052|R
c58eca58f9b2fedc81fe3155284c399c|BBFGNF+Arial.tu.n.072.875|G118|0076|v
c58ee647a04e156df5871d3412d0a97d|APPHBO+Arial.tu.n.045.813|G51|0033|three
c592cacef3bbf170aaa9fbe001bfdd4a|AGMJDB+Arial.tu.n.070.813|G115|0073|s
c594e48acd71eee729a195afd52a3420|AJDPIC+Arial.tu.n.035.438|G91|005b|bracketleft
c5963d369b0384019449c30f44df065b|AFGHML+SwitzerlandCondensed.Bold0111.125|G57|0039|nine
c5968ba35605564c62ab42d44aa4897f|CLLKFH+Arial.tu.n.039.563|G107|006b|k
c5971e0e853377dacb4adc0b49b57247|CAEMPA+Arial035.438|G224|0155|racute
c598c3bd7798d9647cad286418a7520e|COKEJC+Arial0333|G20|0031|one
c59a76ef248902e37492715ade9e4bc7|EIOELN+Arial033.313|G174|00ae|registered
c59c308a3d5aa660395589de0257b5a8|DHECKP+Arial.kurz.va037.063|G102|0066|f
c59d9f032736cdb01ef49fac08c5c8aa|DPCLKF+Arial.tu.n.036.688|G111|006f|o
c59eee397b327b9a7fb6459f5d07c994|AEJFOC+Arial.tu.n..kurz.va036.688|G107|006b|k
c5a0907a8d95666bfc1d48cfc4cad236|ACJJOD+Arial029.188|G84|0054|T
c5a3827b85b7c49f3a2790abb46f37f5|AENPGN+Wingdings031.25|G85|1f546|
c5a40e2d7b05fcc09108b5b39dddeefc|CCMGFN+Arial.tu.n.0125|G243|00f3|oacute
c5a5c360865c6f8f3f40a66e4a590f06|AFFNGM+Arial.tu.n.041.688|G218|00da|Uacute
c5aba5e26c3e2e3998c13ed1ecaeaf55|CNOCNP+Arial.tu.n.0108.313|G49|0031|one
c5ad203c7fe81953efb826f35f74567e|BGCAEO+Courier.New037.5|G49|0031|one
c5ae6107f4336c8d9f8df2051558d72c|AEOAKA+Times.New.Roman.kurz.va0308.125|G52|0051|Q
c5ae831a697f6a98423437b6ad266e03|CKCMJA+Arial.tu.n.01199.375|G73|0049|I
c5b35ee766bafcbb4db9c6de0fdcefbb|BGBMGE+Courier.New.tu.n.033.313|G68|0044|D
c5b519a2cf48dfc0ac8f0651dacb6274|ACMIBA+Arial.kurz.va031.25|G104|0068|h
c5b7426a690173f7ed562a09caf6d774|BIKJJG+Arial.tu.n.095.813|G112|0070|p
c5bda885cc97e33c5f814746beb427e0|BHBPDB+Arial.tu.n..kurz.va033.313|G52|0034|four
c5c450ad3f4fb3c4761bcad48583551c|ACGMCG+Arial070.813|G123|007b|braceleft
c5c62f0ac3c001d81a7d1ca31b567d42|AOJNHO+Arial.tu.n.0333.313|G110|006e|n
c5cc3476af3a0138dd4516243bb8fe4b|DHCIFC+Arial.tu.n.033.313|G88|0058|X
c5ccbf8e6d36b6b364ca959aa5ea4abf|CDGFJF+Arial0258.625|G97|0061|a
c5d267059c6efd99e745e782f8cacc0e|AEDDEG+Consolas037.5|G82|0052|R
c5d33af4cf2d00abb2c04f614127cd23|BGBDHE+Arial.tu.n.041.688|G69|0045|E
c5d36a987f985b3fc9b0939f774002e9|AFGGGM+Arial097.25|G176|00b0|degree
c5d5f2b15aa74d0c822696d7d50918ee|COCGDC+Courier.New033.313|G45|002d|hyphen
c5dd6e706f14f937bafa403861e77897|ACLKMI+Arial070.813|G75|004b|K
c5dfeb2ca20c347fbf9ba33f378dc429|CBMKPN+Arial020.438|G50|0032|two
c5e16b6d8e032dfcfe9cb913c4fac80f|BNNPAO+Arial.tu.n.0137.438|G98|0062|b
c5e8b7ec15162fc39afffe898f50188d|BKEDKF+Arial.tu.n.0129.125|G118|0076|v
c5f442fa318ba66933d27e3ef26abf28|AOJNDO+Arial0250|G253|00fd|yacute
c5fb88ed8752d77d566f8e6f84905984|BNMGOM+Courier.New029.188|G104|0068|h
c5fd0c7c375df796f955e685fdfaf067|AEAMNK+Arial075|G53|0035|five
c6009f982c2e4aeebaa0645045776de2|APNJNF+Courier.New035.438|G48|0030|zero
c6027c4233bf305bbac94c7284baf4f1|COFDKJ+Arial.kurz.va020.813|G84|0054|T
c608d3549f15357f1497c0a5c0693a87|ACGNMG+Arial.tu.n.0116.688|G138|0160|Scaron
c60a561f27d9583bd8be468202579f7d|AJDGFH+Arial0305.688|G49|0031|one
c60adb67c519da5b4b1005cb1ee44c3c|FCNHLI+Arial.tu.n.079.188|G121|0079|y
c60cd4b6a03ddc93fa01013fa11ac798|ACEECN+Arial.tu.n.0141.625|G121|0079|y
c60e150291153a718bd29a7e1f100ed9|AOJNCN+Arial.tu.n.0250|G109|006d|m
c6108e095bf87d99213d76cc0f6a8703|DCJFBD+Lucida.Consoleb037.5|G51|0033|three
c610bef83bb7736b799683eb9f3b5814|AOJNCN+Arial.tu.n.0250|G50|0032|two
c613957ea93c21b29df9c06f506de49a|EHJDPD+Arial.tu.n.020.813|G49|0031|one
c6144daf143e13e2cc062bfc849bad7a|CCACKO+Arial.tu.n.0141.625|G98|0062|b
c6174bc571979a5f38bee62c0487fd06|AJEDOL+Arial0299.875|G65|0041|A
c618d57da4d14c10377dc054aa447f8a|BGBDNG+Arial037.5|G55|0037|seven
c61ac007633840a017168a2e90ca669b|BHACPC+Arial0152.375|G36|0041|A
